library_id	external_id	library_type	number_of_lanes_aggregated	sequenced_reads	preparation_id
HSM67VGE_P_G95759	HSM67VGE_P	metagenomics	6.0	16915318.0	HSM67VGE_G95759
HSM67VGG_G110468	HSM67VGG	metagenomics		15011504.0	HSM67VGG_G110468
HSM67VGI_P_G95764	HSM67VGI_P	metagenomics	6.0	1536086.0	HSM67VGI_G95764
HSM67VGK_G110474	HSM67VGK	metagenomics		14458075.0	HSM67VGK_G110474
HSM67VGK_TR_H4009C19_MGX	HSM67VGK_TR	metagenomics		14025925.0	HSM67VGK_H4009C19_MGX
HSM7CYYR_P_G95693	HSM7CYYR_P	metagenomics	6.0	14707161.0	HSM7CYYR_G95693
HSM7CYYV_P_G95691	HSM7CYYV_P	metagenomics	6.0	4556272.0	HSM7CYYV_G95691
HSM5MD87_P_G79995	HSM5MD87_P	metagenomics	6.0	14854158.0	HSM5MD87_G79995
HSM5MD47_P_G80051	HSM5MD47_P	metagenomics	3.0	14593643.0	HSM5MD47_G80051
HSM5MD44_P_G95635	HSM5MD44_P	metagenomics	6.0	10938471.0	HSM5MD44_G95635
HSM5MD43_P_G110549	HSM5MD43_P	metagenomics	6.0	17019373.0	HSM5MD43_G110549
HSM5MD43_G110549	HSM5MD43	metagenomics	6.0	17540255.0	HSM5MD43_G110549
HSM5MD3Y_G110525	HSM5MD3Y	metagenomics		16379376.0	HSM5MD3Y_G110525
HSM5MD41_G110510	HSM5MD41	metagenomics		18444184.0	HSM5MD41_G110510
HSM6XRTM_G110562	HSM6XRTM	metagenomics		18710710.0	HSM6XRTM_G110562
HSM6XRTQ_G110517	HSM6XRTQ	metagenomics		21161911.0	HSM6XRTQ_G110517
HSM6XRTO_G111804	HSM6XRTO	metagenomics		28565763.0	HSM6XRTO_G111804
HSM6XRTS_G111814	HSM6XRTS	metagenomics		20953892.0	HSM6XRTS_G111814
HSM67VGY_G110491	HSM67VGY	metagenomics		19412660.0	HSM67VGY_G110491
HSM67VH1_G110504	HSM67VH1	metagenomics		13654828.0	HSM67VH1_G110504
HSM5MD8J_P_G79986	HSM5MD8J_P	metagenomics	6.0	9374273.0	HSM5MD8J_G79986
HSM5MD8F_P_G80070	HSM5MD8F_P	metagenomics	3.0	9935503.0	HSM5MD8F_G80070
HSM5MD8H_P_G95634	HSM5MD8H_P	metagenomics	6.0	8327257.0	HSM5MD8H_G95634
HSM5MD6E_P_G95737	HSM5MD6E_P	metagenomics	6.0	26325737.0	HSM5MD6E_G95737
HSM5MD6I_P_G110550	HSM5MD6I_P	metagenomics	6.0	16943054.0	HSM5MD6I_G110550
HSM5MD6I_G110550	HSM5MD6I	metagenomics	6.0	20374820.0	HSM5MD6I_G110550
HSM5MD6K_P_G110545	HSM5MD6K_P	metagenomics	6.0	19339500.0	HSM5MD6K_G110545
HSM5MD6K_G110545	HSM5MD6K	metagenomics	6.0	15555161.0	HSM5MD6K_G110545
HSM5MD6M_G111810	HSM5MD6M	metagenomics		10271938.0	HSM5MD6M_G111810
HSM6XRRJ_G110556	HSM6XRRJ	metagenomics		20459716.0	HSM6XRRJ_G110556
HSM6XRVA_G111811	HSM6XRVA	metagenomics		16443871.0	HSM6XRVA_G111811
HSM6XRVC_G110477	HSM6XRVC	metagenomics		21960841.0	HSM6XRVC_G110477
HSM6XRVC_TR_H4013C14_MGX	HSM6XRVC_TR	metagenomics		15198480.0	HSM6XRVC_H4013C14_MGX
HSM6XRVK_G110488	HSM6XRVK	metagenomics		11692370.0	HSM6XRVK_G110488
HSM7J4QZ_G111776	HSM7J4QZ	metagenomics		18440867.0	HSM7J4QZ_G111776
HSM7J4R2_G110500	HSM7J4R2	metagenomics		21816275.0	HSM7J4R2_G110500
HSM5MD3L_P_G80042	HSM5MD3L_P	metagenomics	6.0	3728083.0	HSM5MD3L_G80042
HSM5MD66_G110539	HSM5MD66	metagenomics		16816175.0	HSM5MD66_G110539
HSM5MD6A_G110524	HSM5MD6A	metagenomics		12703022.0	HSM5MD6A_G110524
HSM5MD6A_TR_H4014C5_MGX	HSM5MD6A_TR	metagenomics		14461932.0	HSM5MD6A_H4014C5_MGX
HSM5MD6C_G111792	HSM5MD6C	metagenomics		7713514.0	HSM5MD6C_G111792
HSM6XRRV_G110558	HSM6XRRV	metagenomics		9986213.0	HSM6XRRV_G110558
HSM6XRS2_G111773	HSM6XRS2	metagenomics		5465021.0	HSM6XRS2_G111773
HSM6XRVM_G110521	HSM6XRVM	metagenomics		7424288.0	HSM6XRVM_G110521
HSM6XRVO_G110555	HSM6XRVO	metagenomics		7676148.0	HSM6XRVO_G110555
HSM6XRVU_G111812	HSM6XRVU	metagenomics		20266157.0	HSM6XRVU_G111812
HSM6XRVW_G110481	HSM6XRVW	metagenomics		18311399.0	HSM6XRVW_G110481
HSM7J4QT_G110496	HSM7J4QT	metagenomics		5224192.0	HSM7J4QT_G110496
HSM5MD5X_P_G95733	HSM5MD5X_P	metagenomics	6.0	24763399.0	HSM5MD5X_G95733
HSM5MD62_G110537	HSM5MD62	metagenomics		20757589.0	HSM5MD62_G110537
HSM5MD6Y_G110541	HSM5MD6Y	metagenomics		16465366.0	HSM5MD6Y_G110541
HSM5MD71_G111746	HSM5MD71	metagenomics		13005559.0	HSM5MD71_G111746
HSM5MD73_G110527	HSM5MD73	metagenomics		17600835.0	HSM5MD73_G110527
HSM5MD75_G111800	HSM5MD75	metagenomics		19880488.0	HSM5MD75_G111800
HSM6XRS4_G110514	HSM6XRS4	metagenomics		20778150.0	HSM6XRS4_G110514
HSM6XRS6_G111774	HSM6XRS6	metagenomics		10068695.0	HSM6XRS6_G111774
HSM6XRS8_G111829	HSM6XRS8	metagenomics		17959436.0	HSM6XRS8_G111829
HSM6XRSE_G111782	HSM6XRSE	metagenomics		17037088.0	HSM6XRSE_G111782
HSM7CYZ5_G111747	HSM7CYZ5	metagenomics		23262701.0	HSM7CYZ5_G111747
HSM7CYZ7_G110480	HSM7CYZ7	metagenomics		22012910.0	HSM7CYZ7_G110480
HSM7CYZ9_G111749	HSM7CYZ9	metagenomics		14928974.0	HSM7CYZ9_G111749
HSM7CYZB_G111769	HSM7CYZB	metagenomics		10259512.0	HSM7CYZB_G111769
HSM7CYZD_G111742	HSM7CYZD	metagenomics		15088230.0	HSM7CYZD_G111742
HSM7CYZF_G111781	HSM7CYZF	metagenomics		11202783.0	HSM7CYZF_G111781
HSM7J4QB_G111787	HSM7J4QB	metagenomics		15990110.0	HSM7J4QB_G111787
HSM7J4QD_G111806	HSM7J4QD	metagenomics		5523968.0	HSM7J4QD_G111806
HSM7J4QF_G110499	HSM7J4QF	metagenomics		25018393.0	HSM7J4QF_G110499
HSM7J4QH_G111744	HSM7J4QH	metagenomics		14783751.0	HSM7J4QH_G111744
HSM7J4QJ_G110494	HSM7J4QJ	metagenomics		39560.0	HSM7J4QJ_G110494
HSM7J4QL_G111743	HSM7J4QL	metagenomics		11966826.0	HSM7J4QL_G111743
HSM5MD5Z_P_G95802	HSM5MD5Z_P	metagenomics	6.0	547959.0	HSM5MD5Z_G95802
HSM5MD6O_P_G95644	HSM5MD6O_P	metagenomics	6.0	8872447.0	HSM5MD6O_G95644
HSM5MD6Q_G111818	HSM5MD6Q	metagenomics		13400125.0	HSM5MD6Q_G111818
HSM5MD6S_P_G95652	HSM5MD6S_P	metagenomics	6.0	12542970.0	HSM5MD6S_G95652
HSM5MD6U_P_G95751	HSM5MD6U_P	metagenomics	6.0	13677614.0	HSM5MD6U_G95751
HSM5MD6W_G110533	HSM5MD6W	metagenomics		15482280.0	HSM5MD6W_G110533
HSM67VF3_G110553	HSM67VF3	metagenomics		21171292.0	HSM67VF3_G110553
HSM7CYXE_G111813	HSM7CYXE	metagenomics		18571978.0	HSM7CYXE_G111813
HSM7CYXG_G111777	HSM7CYXG	metagenomics		15636971.0	HSM7CYXG_G111777
HSM7CYXI_G110490	HSM7CYXI	metagenomics		3318439.0	HSM7CYXI_G110490
HSM7CYXO_G111815	HSM7CYXO	metagenomics		21197348.0	HSM7CYXO_G111815
HSM7J4I3_G110498	HSM7J4I3	metagenomics		24523281.0	HSM7J4I3_G110498
HSM7J4KO_G111817	HSM7J4KO	metagenomics		17679541.0	HSM7J4KO_G111817
HSM7J4KQ_G110506	HSM7J4KQ	metagenomics		18245586.0	HSM7J4KQ_G110506
HSM6XRQB_P_G110544	HSM6XRQB_P	metagenomics	6.0	22575120.0	HSM6XRQB_G110544
HSM6XRQB_G110544	HSM6XRQB	metagenomics	6.0	16263090.0	HSM6XRQB_G110544
HSM67VHK_G111819	HSM67VHK	metagenomics		13024406.0	HSM67VHK_G111819
HSM6XRQI_G110511	HSM6XRQI	metagenomics		4158019.0	HSM6XRQI_G110511
HSM6XRQK_G110515	HSM6XRQK	metagenomics		12561411.0	HSM6XRQK_G110515
HSM6XRQM_G110536	HSM6XRQM	metagenomics		18792729.0	HSM6XRQM_G110536
HSM6XRQO_G110561	HSM6XRQO	metagenomics		9846878.0	HSM6XRQO_G110561
HSM67VF9_G110552	HSM67VF9	metagenomics		19810272.0	HSM67VF9_G110552
HSM67VFD_G110467	HSM67VFD	metagenomics		15748754.0	HSM67VFD_G110467
HSM67VFF_G111802	HSM67VFF	metagenomics		15089309.0	HSM67VFF_G111802
HSM67VFH_G111741	HSM67VFH	metagenomics		14095986.0	HSM67VFH_G111741
HSM67VFJ_G110489	HSM67VFJ	metagenomics		17939202.0	HSM67VFJ_G110489
HSM7CYY3_G111766	HSM7CYY3	metagenomics		16782667.0	HSM7CYY3_G111766
HSM7CYY5_G111794	HSM7CYY5	metagenomics		15100469.0	HSM7CYY5_G111794
HSM7CYY7_G110483	HSM7CYY7	metagenomics		19532077.0	HSM7CYY7_G110483
HSM7CYYD_G110497	HSM7CYYD	metagenomics		30142268.0	HSM7CYYD_G110497
HSM7CYY9_G110503	HSM7CYY9	metagenomics		25439855.0	HSM7CYY9_G110503
HSM7CYYB_G110505	HSM7CYYB	metagenomics		22701811.0	HSM7CYYB_G110505
HSM6XRQC_P_G95643	HSM6XRQC_P	metagenomics	6.0	2467177.0	HSM6XRQC_G95643
HSM6XRQS_G111809	HSM6XRQS	metagenomics		16207472.0	HSM6XRQS_G111809
HSM6XRQU_G110529	HSM6XRQU	metagenomics		16782514.0	HSM6XRQU_G110529
HSM6XRQW_G110532	HSM6XRQW	metagenomics		14311836.0	HSM6XRQW_G110532
HSM6XRQY_G111830	HSM6XRQY	metagenomics		15656413.0	HSM6XRQY_G111830
HSM67VFR_G110520	HSM67VFR	metagenomics		14959963.0	HSM67VFR_G110520
HSM7CYYF_G111786	HSM7CYYF	metagenomics		20034570.0	HSM7CYYF_G111786
HSM7CYYH_G110487	HSM7CYYH	metagenomics		19200754.0	HSM7CYYH_G110487
HSM7CYYP_G111779	HSM7CYYP	metagenomics		13813524.0	HSM7CYYP_G111779
HSM7J4LD_G110502	HSM7J4LD	metagenomics		18400501.0	HSM7J4LD_G110502
HSM7J4LF_G111790	HSM7J4LF	metagenomics		17968774.0	HSM7J4LF_G111790
HSM7J4LH_G110495	HSM7J4LH	metagenomics		24815.0	HSM7J4LH_G110495
HSM7J4LN_G110507	HSM7J4LN	metagenomics		17658696.0	HSM7J4LN_G110507
HSM6XRQE_P_G95648	HSM6XRQE_P	metagenomics	6.0	16361565.0	HSM6XRQE_G95648
HSM6XRR5_G110509	HSM6XRR5	metagenomics		17792482.0	HSM6XRR5_G110509
HSM6XRR7_G110513	HSM6XRR7	metagenomics		15255985.0	HSM6XRR7_G110513
HSM6XRR9_G111783	HSM6XRR9	metagenomics		35668.0	HSM6XRR9_G111783
HSM6XRRB_G110560	HSM6XRRB	metagenomics		20038093.0	HSM6XRRB_G110560
HSM6XRRD_G111832	HSM6XRRD	metagenomics		25974961.0	HSM6XRRD_G111832
HSM6XRUX_G111823	HSM6XRUX	metagenomics		18228671.0	HSM6XRUX_G111823
HSM6XRUZ_G111824	HSM6XRUZ	metagenomics		9792481.0	HSM6XRUZ_G111824
HSM6XRV2_G111755	HSM6XRV2	metagenomics		9718618.0	HSM6XRV2_G111755
HSM6XRV4_G110479	HSM6XRV4	metagenomics		16637687.0	HSM6XRV4_G110479
HSM6XRV6_G110470	HSM6XRV6	metagenomics		21596351.0	HSM6XRV6_G110470
HSM6XRV8_G110475	HSM6XRV8	metagenomics		19133649.0	HSM6XRV8_G110475
HSM7J4PC_G111760	HSM7J4PC	metagenomics		24215928.0	HSM7J4PC_G111760
HSM7J4PE_G111785	HSM7J4PE	metagenomics		14791857.0	HSM7J4PE_G111785
HSM7J4PG_G111805	HSM7J4PG	metagenomics		22661432.0	HSM7J4PG_G111805
HSM7J4PI_G110485	HSM7J4PI	metagenomics		15841935.0	HSM7J4PI_G110485
HSM7J4PK_G110501	HSM7J4PK	metagenomics		23645663.0	HSM7J4PK_G110501
HSM7J4PM_G110318	HSM7J4PM	metagenomics		12565258.0	HSM7J4PM_G110318
HSM7J4M4_G111799	HSM7J4M4	metagenomics		13956843.0	HSM7J4M4_G111799
HSM7J4M6_G111761	HSM7J4M6	metagenomics		19032726.0	HSM7J4M6_G111761
HSM7J4M8_G110300	HSM7J4M8	metagenomics		18377166.0	HSM7J4M8_G110300
HSM7J4MA_G110322	HSM7J4MA	metagenomics		22743796.0	HSM7J4MA_G110322
HSM7J4MC_G110334	HSM7J4MC	metagenomics		20919274.0	HSM7J4MC_G110334
HSM7J4ME_G110336	HSM7J4ME	metagenomics		23989294.0	HSM7J4ME_G110336
HSM6XRR3_G111801	HSM6XRR3	metagenomics		21449359.0	HSM6XRR3_G111801
HSM67VCX_P_G95654	HSM67VCX_P	metagenomics	6.0	12071528.0	HSM67VCX_G95654
HSM67VCZ_G110357	HSM67VCZ	metagenomics		15326519.0	HSM67VCZ_G110357
HSM67VD2_G110359	HSM67VD2	metagenomics		25988368.0	HSM67VD2_G110359
HSM67VD4_G110366	HSM67VD4	metagenomics		16703709.0	HSM67VD4_G110366
HSM67VD6_G110360	HSM67VD6	metagenomics		16148832.0	HSM67VD6_G110360
HSM67VHB_G110362	HSM67VHB	metagenomics		16478275.0	HSM67VHB_G110362
HSM67VHD_G110356	HSM67VHD	metagenomics		12638564.0	HSM67VHD_G110356
HSM67VHF_G110284	HSM67VHF	metagenomics		19358557.0	HSM67VHF_G110284
HSM67VHH_G111767	HSM67VHH	metagenomics		10894324.0	HSM67VHH_G111767
HSM67VHJ_G110282	HSM67VHJ	metagenomics		26790812.0	HSM67VHJ_G110282
HSM6XRUV_G111750	HSM6XRUV	metagenomics		27208762.0	HSM6XRUV_G111750
HSM7J4PO_G110291	HSM7J4PO	metagenomics		16453503.0	HSM7J4PO_G110291
HSM7J4PQ_G110287	HSM7J4PQ	metagenomics		18482968.0	HSM7J4PQ_G110287
HSM7J4PS_G110286	HSM7J4PS	metagenomics		17333952.0	HSM7J4PS_G110286
HSM7J4PU_G111788	HSM7J4PU	metagenomics		10374763.0	HSM7J4PU_G111788
HSM7J4PW_G110311	HSM7J4PW	metagenomics		12984979.0	HSM7J4PW_G110311
HSM7J4PY_G110317	HSM7J4PY	metagenomics		14518348.0	HSM7J4PY_G110317
HSM7J4IO_G110298	HSM7J4IO	metagenomics		13149169.0	HSM7J4IO_G110298
HSM7J4IP_G110303	HSM7J4IP	metagenomics		14980069.0	HSM7J4IP_G110303
HSM7J4IQ_G110306	HSM7J4IQ	metagenomics		21417422.0	HSM7J4IQ_G110306
HSM7J4IR_G110308	HSM7J4IR	metagenomics		18621918.0	HSM7J4IR_G110308
HSM7J4IS_G110329	HSM7J4IS	metagenomics		14776494.0	HSM7J4IS_G110329
HSM67VDX_P_G95656	HSM67VDX_P	metagenomics	6.0	16884370.0	HSM67VDX_G95656
HSM67VEO_G110358	HSM67VEO	metagenomics		18385610.0	HSM67VEO_G110358
HSM67VEQ_G111827	HSM67VEQ	metagenomics		15230902.0	HSM67VEQ_G111827
HSM67VES_G110368	HSM67VES	metagenomics		23334053.0	HSM67VES_G110368
HSM67VEU_G110361	HSM67VEU	metagenomics		20465377.0	HSM67VEU_G110361
HSM67VEW_G111791	HSM67VEW	metagenomics		14140863.0	HSM67VEW_G111791
HSM7CYZJ_G110363	HSM7CYZJ	metagenomics		16623919.0	HSM7CYZJ_G110363
HSM7CYZL_G111740	HSM7CYZL	metagenomics		15650866.0	HSM7CYZL_G111740
HSM7CYZR_G111748	HSM7CYZR	metagenomics		23164703.0	HSM7CYZR_G111748
HSM7J4RE_G111780	HSM7J4RE	metagenomics		17479833.0	HSM7J4RE_G111780
HSM7J4G1_G110310	HSM7J4G1	metagenomics		13318187.0	HSM7J4G1_G110310
HSM7J4G8_G111770	HSM7J4G8	metagenomics		16397864.0	HSM7J4G8_G111770
HSM7J4IU_G111807	HSM7J4IU	metagenomics		14822525.0	HSM7J4IU_G111807
HSM7J4IW_G111772	HSM7J4IW	metagenomics		13023640.0	HSM7J4IW_G111772
HSM67VDR_P_G95662	HSM67VDR_P	metagenomics	6.0	10737296.0	HSM67VDR_G95662
HSM6XRUL_G110364	HSM6XRUL	metagenomics		17272494.0	HSM6XRUL_G110364
HSM6XRUN_G110367	HSM6XRUN	metagenomics		16827400.0	HSM6XRUN_G110367
HSM6XRUR_G110354	HSM6XRUR	metagenomics		20730636.0	HSM6XRUR_G110354
HSM6XRQ8_G110353	HSM6XRQ8	metagenomics		20849460.0	HSM6XRQ8_G110353
HSM7CZ16_G111828	HSM7CZ16	metagenomics		11296469.0	HSM7CZ16_G111828
HSM7CZ18_G111784	HSM7CZ18	metagenomics		11300692.0	HSM7CZ18_G111784
HSM7CZ1A_G110283	HSM7CZ1A	metagenomics		27425940.0	HSM7CZ1A_G110283
HSM7CZ1C_G111751	HSM7CZ1C	metagenomics		28170114.0	HSM7CZ1C_G111751
HSM7CZ1E_G111739	HSM7CZ1E	metagenomics		21818210.0	HSM7CZ1E_G111739
HSM7CZ1G_G111778	HSM7CZ1G	metagenomics		16503542.0	HSM7CZ1G_G111778
HSM7J4HA_G111797	HSM7J4HA	metagenomics		13188308.0	HSM7J4HA_G111797
HSM7J4HC_G110369	HSM7J4HC	metagenomics		19521884.0	HSM7J4HC_G110369
HSM7J4HE_G111762	HSM7J4HE	metagenomics		22043506.0	HSM7J4HE_G111762
HSM7J4HG_G111808	HSM7J4HG	metagenomics		12188055.0	HSM7J4HG_G111808
HSM7J4HI_G111752	HSM7J4HI	metagenomics		22672381.0	HSM7J4HI_G111752
HSM7J4HK_G111798	HSM7J4HK	metagenomics		15039645.0	HSM7J4HK_G111798
HSM7J4KC_G110321	HSM7J4KC	metagenomics		20805275.0	HSM7J4KC_G110321
HSM7J4KG_G111763	HSM7J4KG	metagenomics		12322220.0	HSM7J4KG_G111763
HSM7J4KI_G111754	HSM7J4KI	metagenomics		20120302.0	HSM7J4KI_G111754
HSM7J4KK_G110324	HSM7J4KK	metagenomics		24938248.0	HSM7J4KK_G110324
HSM7J4KM_G111745	HSM7J4KM	metagenomics		17192856.0	HSM7J4KM_G111745
HSM67VDT_P_G111833	HSM67VDT_P	metagenomics	6.0	15656942.0	HSM67VDT_G111833
HSM67VDT_G111833	HSM67VDT	metagenomics	6.0	25244973.0	HSM67VDT_G111833
HSM67VI3_G110365	HSM67VI3	metagenomics		19744039.0	HSM67VI3_G110365
HSM67VI5_G111821	HSM67VI5	metagenomics		25046660.0	HSM67VI5_G111821
HSM67VI7_G111825	HSM67VI7	metagenomics		18963196.0	HSM67VI7_G111825
HSM67VI9_G110355	HSM67VI9	metagenomics		27482937.0	HSM67VI9_G110355
HSM67VIB_G110280	HSM67VIB	metagenomics		21187822.0	HSM67VIB_G110280
HSM7CZ24_G111758	HSM7CZ24	metagenomics		16009026.0	HSM7CZ24_G111758
HSM7CZ26_G111795	HSM7CZ26	metagenomics		20574382.0	HSM7CZ26_G111795
HSM7CZ28_G111759	HSM7CZ28	metagenomics		21971925.0	HSM7CZ28_G111759
HSM7CZ2A_G111757	HSM7CZ2A	metagenomics		15480692.0	HSM7CZ2A_G111757
HSM7CZ2E_G111796	HSM7CZ2E	metagenomics		18942244.0	HSM7CZ2E_G111796
HSM7J4HW_G111771	HSM7J4HW	metagenomics		20130934.0	HSM7J4HW_G111771
HSM7J4HY_G111753	HSM7J4HY	metagenomics		24410753.0	HSM7J4HY_G111753
HSM7J4I5_G110320	HSM7J4I5	metagenomics		15513878.0	HSM7J4I5_G110320
HSM7J4I7_G111816	HSM7J4I7	metagenomics		16283110.0	HSM7J4I7_G111816
HSM7J4I9_G111789	HSM7J4I9	metagenomics		14389565.0	HSM7J4I9_G111789
HSM7J4O1_G111890	HSM7J4O1	metagenomics		21385236.0	HSM7J4O1_G111890
HSM7J4NY_G110337	HSM7J4NY	metagenomics		21284687.0	HSM7J4NY_G110337
HSM7J4O3_G110339	HSM7J4O3	metagenomics		20643435.0	HSM7J4O3_G110339
HSM7J4O5_G111895	HSM7J4O5	metagenomics		19504680.0	HSM7J4O5_G111895
HSM7J4O7_G111881	HSM7J4O7	metagenomics		29257194.0	HSM7J4O7_G111881
HSM7J4O9_G110327	HSM7J4O9	metagenomics		24590557.0	HSM7J4O9_G110327
HSM7CZ1T_P_G95681	HSM7CZ1T_P	metagenomics	6.0	16396039.0	HSM7CZ1T_G95681
HSM7CZ1V_G110281	HSM7CZ1V	metagenomics		27172697.0	HSM7CZ1V_G110281
HSM7CZ1Z_G110292	HSM7CZ1Z	metagenomics		18187957.0	HSM7CZ1Z_G110292
HSM7CZ22_G111845	HSM7CZ22	metagenomics		10919449.0	HSM7CZ22_G111845
HSM7J4GP_G111875	HSM7J4GP	metagenomics		21853414.0	HSM7J4GP_G111875
HSM7J4GR_G110315	HSM7J4GR	metagenomics		18315704.0	HSM7J4GR_G110315
HSM7J4NC_G111854	HSM7J4NC	metagenomics		14364064.0	HSM7J4NC_G111854
HSM7J4NE_G110331	HSM7J4NE	metagenomics		10774095.0	HSM7J4NE_G110331
HSM7J4NM_G111889	HSM7J4NM	metagenomics		19472839.0	HSM7J4NM_G111889
HSMA33O1_G111883	HSMA33O1	metagenomics		3859563.0	HSMA33O1_G111883
HSMA33O3_G110344	HSMA33O3	metagenomics		2545483.0	HSMA33O3_G110344
HSM67VID_G111866	HSM67VID	metagenomics		25023885.0	HSM67VID_G111866
HSM67VIF_G111856	HSM67VIF	metagenomics		10729636.0	HSM67VIF_G111856
HSM67VIJ_P_G95779	HSM67VIJ_P	metagenomics	6.0	17368408.0	HSM67VIJ_G95779
HSM67VIL_G110294	HSM67VIL	metagenomics		19684108.0	HSM67VIL_G110294
HSM7J4GD_G110313	HSM7J4GD	metagenomics		21552888.0	HSM7J4GD_G110313
HSM7J4MY_G110305	HSM7J4MY	metagenomics		20406659.0	HSM7J4MY_G110305
HSM7J4N4_G110335	HSM7J4N4	metagenomics		15560229.0	HSM7J4N4_G110335
HSM7J4N6_G110342	HSM7J4N6	metagenomics		22491804.0	HSM7J4N6_G110342
HSM7J4N8_G111888	HSM7J4N8	metagenomics		21125007.0	HSM7J4N8_G111888
HSM7J4NA_G111880	HSM7J4NA	metagenomics		14892335.0	HSM7J4NA_G111880
HSM7CYWS_P_G95772	HSM7CYWS_P	metagenomics	6.0	7227508.0	HSM7CYWS_G95772
HSM7CZ2Z_G110289	HSM7CZ2Z	metagenomics		11872790.0	HSM7CZ2Z_G110289
HSM7CZ32_G110293	HSM7CZ32	metagenomics		17731118.0	HSM7CZ32_G110293
HSM7CZ36_G110288	HSM7CZ36	metagenomics		16811281.0	HSM7CZ36_G110288
HSM7CZ38_G110309	HSM7CZ38	metagenomics		21016804.0	HSM7CZ38_G110309
HSM7J4L5_G110297	HSM7J4L5	metagenomics		18396187.0	HSM7J4L5_G110297
HSM7J4L9_G110307	HSM7J4L9	metagenomics		16686707.0	HSM7J4L9_G110307
HSM7J4ON_G111892	HSM7J4ON	metagenomics		15791192.0	HSM7J4ON_G111892
HSM7J4OP_G110328	HSM7J4OP	metagenomics		11117990.0	HSM7J4OP_G110328
HSM7J4OT_G110326	HSM7J4OT	metagenomics		19498759.0	HSM7J4OT_G110326
HSM7J4OV_G111896	HSM7J4OV	metagenomics		12050347.0	HSM7J4OV_G111896
HSM7J4OX_G111902	HSM7J4OX	metagenomics		20791411.0	HSM7J4OX_G111902
HSMA33JZ_G111905	HSMA33JZ	metagenomics		1021324.0	HSMA33JZ_G111905
HSM7CZ2V_P_G95774	HSM7CZ2V_P	metagenomics	6.0	14028361.0	HSM7CZ2V_G95774
HSM7CZ3A_G110290	HSM7CZ3A	metagenomics		17777650.0	HSM7CZ3A_G110290
HSM7CZ3C_G110295	HSM7CZ3C	metagenomics		16249206.0	HSM7CZ3C_G110295
HSM7CZ3E_G110285	HSM7CZ3E	metagenomics		13188099.0	HSM7CZ3E_G110285
HSM7CZ3G_G111873	HSM7CZ3G	metagenomics		13444669.0	HSM7CZ3G_G111873
HSM7J4PA_G111876	HSM7J4PA	metagenomics		12689091.0	HSM7J4PA_G111876
HSM7J4MK_G110301	HSM7J4MK	metagenomics		15687775.0	HSM7J4MK_G110301
HSM7J4OB_G111894	HSM7J4OB	metagenomics		20704618.0	HSM7J4OB_G111894
HSM7J4OE_G110341	HSM7J4OE	metagenomics		19927071.0	HSM7J4OE_G110341
HSM7J4OL_G111903	HSM7J4OL	metagenomics		32555690.0	HSM7J4OL_G111903
HSMA33JB_G110350	HSMA33JB	metagenomics		25984208.0	HSMA33JB_G110350
HSMA33JD_G110348	HSMA33JD	metagenomics		15344071.0	HSMA33JD_G110348
HSM7J4Q1_G111865	HSM7J4Q1	metagenomics		21372560.0	HSM7J4Q1_G111865
HSM7J4Q3_P_G95700	HSM7J4Q3_P	metagenomics	6.0	13627109.0	HSM7J4Q3_G95700
HSM7J4Q7_G111867	HSM7J4Q7	metagenomics		17454871.0	HSM7J4Q7_G111867
HSM7J4Q9_G111877	HSM7J4Q9	metagenomics		20780925.0	HSM7J4Q9_G111877
HSM7J4MS_G110316	HSM7J4MS	metagenomics		15082756.0	HSM7J4MS_G110316
HSM7J4MW_G111870	HSM7J4MW	metagenomics		16588147.0	HSM7J4MW_G111870
HSM7J4IC_G110304	HSM7J4IC	metagenomics		20088965.0	HSM7J4IC_G110304
HSM7J4OZ_G110330	HSM7J4OZ	metagenomics		9189726.0	HSM7J4OZ_G110330
HSM7J4P2_G111887	HSM7J4P2	metagenomics		26139790.0	HSM7J4P2_G111887
HSMA33MV_G111901	HSMA33MV	metagenomics		21727037.0	HSMA33MV_G111901
HSMA33JN_G111904	HSMA33JN	metagenomics		21395149.0	HSMA33JN_G111904
HSMA33JP_G111908	HSMA33JP	metagenomics		27546299.0	HSMA33JP_G111908
HSMA33JR_G110352	HSMA33JR	metagenomics		17322099.0	HSMA33JR_G110352
HSM7CZ2X_P_G95695	HSM7CZ2X_P	metagenomics	6.0	13188855.0	HSM7CZ2X_G95695
HSM7J4HM_G110370	HSM7J4HM	metagenomics		17380446.0	HSM7J4HM_G110370
HSM7J4HO_G110312	HSM7J4HO	metagenomics		19887342.0	HSM7J4HO_G110312
HSM7J4HQ_G110314	HSM7J4HQ	metagenomics		14542036.0	HSM7J4HQ_G110314
HSM7J4HS_G110319	HSM7J4HS	metagenomics		16042486.0	HSM7J4HS_G110319
HSM7J4HU_G110299	HSM7J4HU	metagenomics		15926747.0	HSM7J4HU_G110299
HSM7J4JZ_G110302	HSM7J4JZ	metagenomics		20300334.0	HSM7J4JZ_G110302
HSM7J4K2_G110323	HSM7J4K2	metagenomics		17340011.0	HSM7J4K2_G110323
HSM7J4K4_G110333	HSM7J4K4	metagenomics		17329402.0	HSM7J4K4_G110333
HSM7J4K6_G110338	HSM7J4K6	metagenomics		15014505.0	HSM7J4K6_G110338
HSM7J4K8_G110340	HSM7J4K8	metagenomics		14353720.0	HSM7J4K8_G110340
